Prediction,Score,True_Label,Correct
0,0.9491188095200784,0,True
1,0.9939669393933817,1,True
0,0.9839626525462477,1,False
0,0.8501708857583623,0,True
0,0.8573937701839599,1,False
1,0.9904254990279162,1,True
0,0.8501847368091335,0,True
0,0.8673401027959958,1,False
0,0.860580485495698,0,True
0,0.9215208906187045,1,False
1,0.9859802281675332,1,True
0,0.8554028758925281,0,True
0,0.8980480816642944,0,True
0,0.8506914107838681,0,True
0,0.8468481523296778,0,True
1,1.1498302026977485,1,True
0,0.9040167479665715,0,True
0,0.9336706006262521,0,True
1,0.9859802281675332,1,True
1,1.0008808159661344,0,False
0,0.8511796422860658,1,False
0,0.8591088741828521,1,False
0,0.9601083930044328,1,False
0,0.974575070832692,1,False
1,0.998741147995063,0,False
0,0.95585250466505,1,False
0,0.9156961457813656,1,False
1,1.0029913364118903,1,True
1,1.0030034418619902,0,False
0,0.8501708857583623,0,True
0,0.9351468246278337,1,False
0,0.9813651592002518,1,False
1,1.0006147493525326,1,True
0,0.9332433201502581,0,True
0,0.9200381623889193,0,True
0,0.8588152446992054,0,True
1,0.9953055950937424,1,True
0,0.8554384636233883,0,True
0,0.8730463523330005,0,True
0,0.8604991483882184,1,False
1,1.0935583620696931,1,True
0,0.8516603299428566,0,True
0,0.8483458973119071,0,True
0,0.9601083930044328,1,False
0,0.8999357273999755,0,True
1,1.0144941029829564,1,True
0,0.8936056446940486,1,False
0,0.8543641081478581,0,True
1,1.0036605194661472,0,False
0,0.9293395381252225,0,True
1,1.048283205497769,1,True
1,0.9932611216190717,0,False
0,0.9127663979226357,1,False
1,0.9859802281675332,1,True
1,0.9904254990279162,1,True
0,0.860580485495698,0,True
1,1.0029913364118903,1,True
0,0.8479594445871069,1,False
1,1.0689610315057823,1,True
0,0.9224184575045857,0,True
0,0.9601083930044328,1,False
0,0.8624897286957294,0,True
0,0.8861766619008292,0,True
1,0.9859802281675332,1,True
0,0.9779814480327437,0,True
0,0.9813472951729745,1,False
1,0.9904254990279162,1,True
0,0.8730463523330005,0,True
1,0.9865836920903877,0,False
0,0.8543641081478581,0,True
0,0.9195358613610285,1,False
0,0.93822088309944,0,True
0,0.8530346054876057,0,True
1,1.0004148514741664,1,True
0,0.9451669130822207,0,True
0,0.8685312232361223,1,False
0,0.8471621712915032,0,True
0,0.9679484597378675,0,True
0,0.8782209878834801,0,True
0,0.8891610337500451,0,True
1,1.0689610315057823,1,True
0,0.9802824004212738,0,True
0,0.9170577322737081,0,True
0,0.8465739401900818,0,True
1,1.0144941029829564,1,True
0,0.8946685235725448,0,True
1,0.9953055950937424,1,True
1,1.031732408598372,1,True
1,1.0006147493525326,1,True
0,0.9601083930044328,1,False
0,0.9156961457813656,1,False
0,0.9839626525462477,1,False
0,0.9215208906187045,1,False
0,0.8835603997107868,0,True
1,1.0657145435841695,0,False
0,0.8539684548123874,0,True
0,0.9189762810715479,0,True
1,1.0679102109049021,0,False
0,0.8992500699121239,0,True
0,0.9490322151274269,0,True
0,0.895495421230824,1,False
1,1.1967899103806707,0,False
1,0.9953055950937424,1,True
0,0.9008419647448282,1,False
0,0.851569301992235,1,False
1,1.0144941029829564,1,True
1,1.0006147493525326,1,True
0,0.9351468246278337,1,False
0,0.9148986750802557,0,True
0,0.9813472951729745,1,False
1,1.041022152993521,0,False
1,1.0204887395416775,1,True
0,0.9446334005157594,0,True
1,1.1121098122805302,1,True
0,0.8673703361454812,1,False
0,0.9351468246278337,1,False
0,0.8749125725854863,0,True
0,0.9215208906187045,1,False
1,1.0398018391016381,0,False
0,0.98189423680421,1,False
1,0.9859802281675332,1,True
1,1.0144941029829564,1,True
0,0.8984938667353839,0,True
0,0.9607645672283153,0,True
0,0.8501708857583623,0,True
0,0.9215208906187045,1,False
1,0.9859802281675332,1,True
0,0.9813472951729745,1,False
0,0.9392644257465388,1,False
0,0.8465488108909803,0,True
0,0.8996550285693181,0,True
0,0.8946685235725448,0,True
0,0.9607645672283153,0,True
0,0.8578668545949848,0,True
0,0.9485822364156558,0,True
0,0.932971955611019,0,True
0,0.9442929999928066,0,True
0,0.8923031091268532,0,True
0,0.9813472951729745,1,False
0,0.8480611832077887,0,True
0,0.8509780094480428,0,True
0,0.8771914211310534,0,True
1,1.0689610315057823,1,True
0,0.9351468246278337,1,False
0,0.9347008915413626,0,True
1,1.0689610315057823,1,True
0,0.8953662589817493,0,True
0,0.8879796293548388,0,True
1,1.0006147493525326,1,True
0,0.9427278317558665,0,True
0,0.9176721066685507,1,False
0,0.8501708857583623,0,True
1,0.9859802281675332,1,True
1,0.9939669393933817,1,True
0,0.8481826794136007,0,True
0,0.9176721066685507,1,False
0,0.9372513489320413,0,True
0,0.8570291072176476,0,True
1,1.0581613672056756,0,False
0,0.8473234576785853,0,True
0,0.84512405580185,1,False
1,1.0626496207440765,1,True
0,0.865473604276547,1,False
0,0.8812297999453211,0,True
0,0.8978394399725632,1,False
0,0.8665573036985943,0,True
0,0.9839626525462477,1,False
0,0.844762521349711,0,True
